1557796118376, 13544, 508, 502, 618
1557796118391, 13556, 507, 502, 618
1557796118403, 13570, 507, 501, 618
1557796118416, 13583, 509, 501, 617
1557796118428, 13596, 503, 497, 618
1557796118443, 13608, 505, 499, 619
1557796118455, 13622, 508, 504, 619
1557796118468, 13635, 501, 505, 617
1557796118481, 13647, 497, 515, 619
1557796118494, 13661, 484, 506, 614
1557796118507, 13674, 500, 503, 618
1557796118521, 13687, 539, 490, 622
1557796118533, 13700, 537, 501, 619
1557796118547, 13713, 504, 503, 615
1557796118560, 13726, 507, 501, 620
1557796118572, 13740, 507, 502, 618
1557796118585, 13752, 508, 502, 618
1557796118598, 13765, 509, 503, 619
1557796118612, 13778, 509, 505, 618
1557796118625, 13791, 511, 505, 618
1557796118638, 13804, 515, 505, 617
1557796118658, 13817, 511, 506, 612
1557796118665, 13831, 508, 503, 624
1557796118677, 13843, 504, 508, 618
1557796118689, 13856, 514, 508, 621
1557796118703, 13870, 511, 511, 609
1557796118716, 13883, 511, 519, 632
1557796118730, 13895, 513, 460, 618
1557796118744, 13908, 496, 511, 639
1557796118755, 13922, 521, 505, 621
1557796118767, 13934, 505, 500, 620
1557796118782, 13947, 492, 485, 621
1557796118794, 13961, 485, 489, 616
1557796118808, 13974, 493, 496, 608
1557796118820, 13986, 504, 498, 605
1557796118834, 14000, 505, 500, 619
1557796118846, 14013, 506, 491, 631
1557796118859, 14025, 499, 487, 646
1557796118872, 14039, 489, 490, 645
1557796118885, 14052, 496, 504, 632
1557796118899, 14065, 502, 515, 615
1557796118911, 14077, 503, 521, 607
1557796118925, 14091, 502, 518, 608
1557796118937, 14104, 501, 516, 609
1557796118950, 14117, 505, 516, 612
1557796118963, 14130, 506, 523, 616
1557796118977, 14143, 509, 531, 622
1557796118990, 14156, 508, 534, 624
1557796119003, 14169, 508, 539, 620
1557796119016, 14182, 512, 543, 613
1557796119029, 14195, 511, 553, 604
1557796119041, 14209, 511, 564, 596
1557796119054, 14221, 510, 570, 591
1557796119068, 14234, 509, 570, 586
1557796119081, 14247, 508, 575, 585
1557796119094, 14261, 512, 583, 593
1557796119106, 14273, 512, 583, 601
1557796119119, 14286, 505, 582, 600
1557796119133, 14300, 504, 579, 598
1557796119146, 14312, 501, 577, 595
1557796119159, 14325, 498, 461, 659
1557796119173, 14339, 491, 566, 594
1557796119186, 14352, 517, 579, 578
1557796119198, 14364, 506, 577, 572
1557796119210, 14377, 524, 602, 571
1557796119225, 14391, 523, 602, 569
1557796119237, 14404, 527, 591, 557
1557796119250, 14416, 528, 592, 564
1557796119263, 14430, 527, 600, 575
1557796119276, 14443, 528, 606, 571
1557796119290, 14455, 531, 602, 563
1557796119302, 14469, 533, 618, 560
1557796119315, 14482, 526, 603, 580
1557796119329, 14495, 495, 580, 552
1557796119342, 14508, 540, 605, 556
1557796119354, 14521, 541, 610, 559
1557796119367, 14534, 539, 607, 547
1557796119381, 14546, 542, 610, 540
1557796119394, 14560, 551, 622, 530
1557796119406, 14573, 518, 619, 543
1557796119420, 14586, 533, 624, 521
1557796119432, 14599, 529, 614, 523
1557796119445, 14612, 530, 618, 527
1557796119460, 14625, 524, 619, 547
1557796119472, 14639, 531, 618, 547
1557796119485, 14651, 539, 617, 531
1557796119498, 14664, 551, 616, 516
1557796119511, 14678, 542, 612, 519
1557796119524, 14690, 530, 610, 523
1557796119537, 14703, 534, 612, 524
1557796119550, 14716, 538, 615, 525
1557796119563, 14730, 535, 617, 515
1557796119578, 14742, 541, 616, 508
1557796119590, 14755, 540, 610, 512
1557796119602, 14769, 539, 601, 512
1557796119614, 14782, 531, 604, 518
1557796119629, 14794, 533, 610, 526
1557796119641, 14808, 548, 610, 523
1557796119654, 14821, 556, 600, 516
1557796119668, 14833, 535, 595, 523
1557796119680, 14846, 546, 592, 527
1557796119693, 14860, 551, 591, 518
1557796119705, 14873, 546, 597, 506
1557796119720, 14885, 542, 603, 493
1557796119732, 14899, 555, 603, 488
1557796119745, 14912, 547, 605, 499
1557796119757, 14924, 560, 605, 493
1557796119771, 14938, 552, 607, 498
1557796119785, 14951, 541, 595, 506
1557796119797, 14964, 555, 597, 496
1557796119810, 14977, 552, 586, 494
1557796119824, 14990, 546, 586, 502
1557796119836, 15003, 549, 593, 505
